Well;Date;Oil Rate (bopd);Cum oil (bbls)
ADM6-5;01/07/2016;308.32;369015.28
ADM6-5;01/08/2016;342.83;379642.94
ADM6-5;01/09/2016;280.40;388054.94
ADM6-5;01/10/2016;201.91;394314.19
ADM6-5;01/11/2016;172.59;399491.91
ADM6-6;01/03/2014;14.82;459.56
ADM6-6;01/04/2014;945.12;28813.10
ADM6-6;01/05/2014;880.13;56097.17
ADM6-6;01/06/2014;772.02;79257.82
ADM6-6;01/07/2014;1039.14;111471.12
ADM6-6;01/08/2014;915.23;139843.38
ADM6-6;01/09/2014;670.04;159944.62
ADM6-6;01/10/2014;874.22;187045.59
ADM6-6;01/11/2014;763.25;209943.12
ADM6-6;01/12/2014;753.65;233306.28
ADM6-6;01/01/2015;607.31;252132.85
ADM6-6;01/02/2015;443.68;264555.75
ADM6-6;01/03/2015;520.88;280703.17
ADM6-6;01/04/2015;374.14;291927.42
ADM6-6;01/05/2015;562.30;309358.75
ADM6-6;01/06/2015;503.98;324478.21
ADM6-6;01/07/2015;515.26;340451.33
ADM6-6;01/08/2015;187.85;346274.53
ADM6-6;01/09/2015;390.76;357997.21
ADM6-6;01/10/2015;426.46;371217.47
ADM6-6;01/11/2015;497.14;386131.63
ADM6-6;01/12/2015;199.29;392309.77
ADM6-6;01/01/2016;305.73;401787.51
ADM6-6;01/02/2016;463.78;415237.16
ADM6-6;01/03/2016;392.30;427398.46
ADM6-6;01/04/2016;379.27;438776.49
ADM6-6;01/05/2016;342.63;449398.03
ADM6-6;01/06/2016;387.40;461020.17
ADM6-6;01/07/2016;422.25;474109.86
ADM6-6;01/08/2016;270.95;482509.28
ADM6-6;01/09/2016;0.00;482509.28
ADM6-6;01/10/2016;0.00;482509.28
ADM6-6;01/11/2016;0.00;482509.28
ADM6-7;01/08/2013;509.20;15785.13
ADM6-7;01/09/2013;1268.42;53837.61
ADM6-7;01/10/2013;690.41;75240.31
ADM6-7;01/11/2013;809.06;99512.09
ADM6-7;01/12/2013;842.08;125616.67
ADM6-7;01/01/2014;1255.87;164548.61
ADM6-7;01/02/2014;1158.70;196992.09
ADM6-7;01/03/2014;1083.71;230587.05
ADM6-7;01/04/2014;1135.04;264638.21
ADM6-7;01/05/2014;1017.29;296174.19
ADM6-7;01/06/2014;953.98;324793.58
ADM6-7;01/07/2014;942.45;354009.58
ADM6-7;01/08/2014;851.99;380421.18
ADM6-7;01/09/2014;728.39;402272.78
ADM6-7;01/10/2014;801.27;427112.29
ADM6-7;01/11/2014;765.60;450080.40
ADM6-7;01/12/2014;640.14;469924.66
ADM6-7;01/01/2015;669.14;490667.98
ADM6-7;01/02/2015;615.13;507891.70
ADM6-7;01/03/2015;584.07;525997.90
ADM6-7;01/04/2015;587.15;543612.45
ADM6-7;01/05/2015;910.37;571833.98
ADM6-7;01/06/2015;897.51;598759.15
ADM6-7;01/07/2015;872.73;625813.74
ADM6-7;01/08/2015;908.97;653991.68
ADM6-7;01/09/2015;924.17;681716.91
ADM6-7;01/10/2015;876.49;708888.18
ADM6-7;01/11/2015;845.19;734244.00
ADM6-7;01/12/2015;729.64;756862.96
ADM6-7;01/01/2016;683.83;778061.73
ADM6-7;01/02/2016;720.83;798965.73
ADM6-7;01/03/2016;447.45;812836.61
ADM6-7;01/04/2016;337.86;822972.44
ADM6-7;01/05/2016;528.10;839343.44
ADM6-7;01/06/2016;672.54;859519.58
ADM6-7;01/07/2016;768.79;883352.22
ADM6-7;01/08/2016;648.95;903469.60
ADM6-7;01/09/2016;767.26;926487.38
ADM6-7;01/10/2016;785.44;950835.93
ADM6-7;01/11/2016;702.28;971904.38
ADM6-8;01/02/2014;7.73;216.57
ADM6-8;01/03/2014;424.99;13391.24
ADM6-8;01/04/2014;920.11;40994.60
ADM6-8;01/05/2014;729.27;63602.05
ADM6-8;01/06/2014;310.51;72917.25
ADM6-8;01/07/2014;766.31;96672.86
ADM6-8;01/08/2014;570.84;114369.04
ADM6-8;01/09/2014;730.38;136280.52
ADM6-8;01/10/2014;781.65;160511.53
ADM6-8;01/11/2014;713.89;181928.32
ADM6-8;01/12/2014;730.27;204566.65
ADM6-8;01/01/2015;571.09;222270.57
ADM6-8;01/02/2015;532.05;237167.88
ADM6-8;01/03/2015;571.69;254890.34
ADM6-8;01/04/2015;572.52;272066.06
ADM6-8;01/05/2015;555.64;289290.94
ADM6-8;01/06/2015;526.52;305086.54
ADM6-8;01/07/2015;70.76;307280.24
ADM6-8;01/08/2015;367.72;318679.58
ADM6-8;01/09/2015;468.23;332726.51
ADM6-8;01/10/2015;494.89;348068.20
ADM6-8;01/11/2015;483.16;362562.87
ADM6-8;01/12/2015;488.64;377710.76
ADM6-8;01/01/2016;287.29;386616.76
ADM6-8;01/02/2016;73.45;388746.71
ADM6-8;01/03/2016;333.78;399093.99
ADM6-8;01/04/2016;373.60;410301.85
ADM6-8;01/05/2016;470.05;424873.43
ADM6-8;01/06/2016;427.06;437685.37
ADM6-8;01/07/2016;401.37;450127.95
ADM6-8;01/08/2016;379.78;461901.20
ADM6-8;01/09/2016;401.95;473959.60
ADM6-8;01/10/2016;368.96;485397.36
ADM6-8;01/11/2016;307.89;494634.18
ADM6-9;01/02/2014;475.59;13316.59
ADM6-9;01/03/2014;736.86;36159.27
ADM6-9;01/04/2014;690.68;56879.58
ADM6-9;01/05/2014;650.05;77031.06
ADM6-9;01/06/2014;659.15;96805.60
ADM6-9;01/07/2014;513.69;112729.92
ADM6-9;01/08/2014;331.17;122996.05
ADM6-9;01/09/2014;580.81;140420.38
ADM6-9;01/10/2014;604.75;159167.65
ADM6-9;01/11/2014;540.60;175385.51
ADM6-9;01/12/2014;575.74;193233.33
ADM6-9;01/01/2015;508.72;209003.61
ADM6-9;01/02/2015;403.34;220297.04
ADM6-9;01/03/2015;514.70;236252.76
ADM6-9;01/04/2015;139.22;240429.39
ADM6-9;01/05/2015;0.00;240429.39
ADM6-9;01/06/2015;0.00;240429.39
ADM6-9;01/07/2015;25.19;241210.37
ADM6-9;01/08/2015;311.70;250873.01
ADM6-9;01/09/2015;420.57;263490.14
ADM6-9;01/10/2015;458.84;277714.04
ADM6-9;01/11/2015;454.15;291338.68
ADM6-9;01/12/2015;428.63;304626.18
ADM6-9;01/01/2016;433.00;318049.12
ADM6-9;01/02/2016;424.12;330348.58
ADM6-9;01/03/2016;263.09;338504.39
ADM6-9;01/04/2016;74.53;340740.15
ADM6-9;01/05/2016;195.46;346799.37
ADM6-9;01/06/2016;195.24;352656.47
ADM6-9;01/07/2016;249.37;360386.98
ADM6-9;01/08/2016;247.95;368073.52
ADM6-9;01/09/2016;267.60;376101.54
ADM6-9;01/10/2016;283.65;384894.71
ADM6-9;01/11/2016;219.24;391471.84
ADM7-10;01/04/2014;138.91;4167.19
ADM7-10;01/05/2014;179.63;9735.69
ADM7-10;01/06/2014;118.58;13292.94
ADM7-10;01/07/2014;0.00;13292.94
ADM7-10;01/08/2014;161.30;18293.19
ADM7-10;01/09/2014;210.26;24600.91
ADM7-10;01/10/2014;23.79;25338.26
ADM7-10;01/11/2014;340.53;35554.28
ADM7-10;01/12/2014;589.01;53813.64
ADM7-10;01/01/2015;386.56;65796.91
ADM7-10;01/02/2015;221.80;72007.34
ADM7-10;01/03/2015;34.70;73083.10
ADM7-10;01/04/2015;0.00;73083.10
ADM7-10;01/05/2015;0.00;73083.10
ADM7-10;01/06/2015;0.00;73083.10
ADM7-10;01/07/2015;0.00;73083.10
ADM7-10;01/08/2015;0.00;73083.10
ADM7-10;01/09/2015;0.00;73083.10
ADM7-10;01/10/2015;0.00;73083.10
ADM7-10;01/11/2015;0.00;73083.10
ADM7-10;01/12/2015;37.20;74236.37
ADM7-10;01/01/2016;258.09;82237.19
ADM7-10;01/02/2016;29.83;83102.19
ADM7-10;01/03/2016;0.00;83102.19
ADM7-10;01/04/2016;0.00;83102.19
ADM7-10;01/05/2016;0.00;83102.19
ADM7-10;01/06/2016;0.00;83102.19
ADM7-10;01/07/2016;0.00;83102.19
ADM7-10;01/08/2016;0.00;83102.19
ADM7-10;01/09/2016;228.42;89954.66
ADM7-10;01/10/2016;517.87;106008.62
ADM7-10;01/11/2016;524.47;121742.59
ADM7-5H;01/04/2016;664.05;19921.39
ADM7-5H;01/05/2016;927.36;48669.58
ADM7-5H;01/06/2016;659.37;68450.73
ADM7-5H;01/07/2016;1398.56;111806.18
ADM7-5H;01/08/2016;1295.23;151958.30
ADM7-5H;01/09/2016;1132.44;185931.46
ADM7-5H;01/10/2016;977.40;216230.92
ADM7-5H;01/11/2016;937.65;244360.47
ADM7-6;01/05/2014;10.11;313.50
ADM7-6;01/06/2014;835.78;25386.99
ADM7-6;01/07/2014;677.55;46390.92
ADM7-6;01/08/2014;579.30;64349.34
ADM7-6;01/09/2014;446.94;77757.41
ADM7-6;01/10/2014;415.24;90629.99
ADM7-6;01/11/2014;556.11;107313.15
ADM7-6;01/12/2014;580.78;125317.19
ADM7-6;01/01/2015;517.46;141358.36
ADM7-6;01/02/2015;441.19;153711.78
ADM7-6;01/03/2015;68.57;155837.46
ADM7-6;01/04/2015;0.00;155837.46
ADM7-6;01/05/2015;0.00;155837.46
ADM7-6;01/06/2015;0.00;155837.46
ADM7-6;01/07/2015;0.00;155837.46
ADM7-6;01/08/2015;120.81;159582.56
ADM7-6;01/09/2015;435.60;172650.46
ADM7-6;01/10/2015;424.15;185799.05
ADM7-6;01/11/2015;285.45;194362.64
ADM7-6;01/12/2015;2.35;194435.47
ADM7-6;01/01/2016;60.00;196295.59
ADM7-6;01/02/2016;345.98;206328.87
ADM7-6;01/03/2016;360.50;217504.33
ADM7-6;01/04/2016;330.05;227405.75
ADM7-6;01/05/2016;326.19;237517.65
ADM7-6;01/06/2016;316.40;247009.73
ADM7-6;01/07/2016;294.03;256124.55
ADM7-6;01/08/2016;289.16;265088.62
ADM7-6;01/09/2016;284.46;273622.42
ADM7-6;01/10/2016;358.81;284745.47
ADM7-6;01/11/2016;217.35;291266.04
ADM7-7;01/08/2014;693.40;21495.33
ADM7-7;01/09/2014;684.82;42039.99
ADM7-7;01/10/2014;438.82;55643.51
ADM7-7;01/11/2014;375.28;66901.89
ADM7-7;01/12/2014;421.41;79965.47
ADM7-7;01/01/2015;418.85;92949.81
ADM7-7;01/02/2015;343.44;102566.05
ADM7-7;01/03/2015;275.94;111120.21
ADM7-7;01/04/2015;267.17;119135.35
ADM7-7;01/05/2015;263.65;127308.51
ADM7-7;01/06/2015;256.90;135015.42
ADM7-7;01/07/2015;232.65;142227.50
ADM7-7;01/08/2015;228.28;149304.26
ADM7-7;01/09/2015;182.71;154785.42
ADM7-7;01/10/2015;207.07;161204.58
ADM7-7;01/11/2015;187.62;166833.10
ADM7-7;01/12/2015;113.21;170342.55
ADM7-7;01/01/2016;152.15;175059.23
ADM7-7;01/02/2016;151.25;179445.35
ADM7-7;01/03/2016;116.77;183065.29
ADM7-7;01/04/2016;85.92;185642.80
ADM7-7;01/05/2016;0.00;185642.80
ADM7-7;01/06/2016;0.00;185642.80
ADM7-7;01/07/2016;0.00;185642.80
ADM7-7;01/08/2016;317.12;195473.38
ADM7-7;01/09/2016;276.89;203780.16
ADM7-7;01/10/2016;282.05;212523.83
ADM7-7;01/11/2016;252.08;220086.12
ADM7-8;01/05/2014;7.66;237.50
ADM7-8;01/06/2014;972.43;29410.50
ADM7-8;01/07/2014;961.68;59222.50
ADM7-8;01/08/2014;778.71;83362.50
ADM7-8;01/09/2014;721.28;105000.90
ADM7-8;01/10/2014;453.42;119057.00
ADM7-8;01/11/2014;597.77;136990.01
ADM7-8;01/12/2014;510.39;152812.06
ADM7-8;01/01/2015;413.20;165621.38
ADM7-8;01/02/2015;338.71;175105.13
ADM7-8;01/03/2015;378.68;186844.21
ADM7-8;01/04/2015;438.12;199987.68
ADM7-8;01/05/2015;386.24;211961.06
ADM7-8;01/06/2015;290.28;220669.39
ADM7-8;01/07/2015;255.58;228592.30
ADM7-8;01/08/2015;270.28;236970.84
ADM7-8;01/09/2015;81.15;239405.29
ADM7-8;01/10/2015;163.24;244465.73
ADM7-8;01/11/2015;156.20;249151.71
ADM7-8;01/12/2015;221.05;256004.32
ADM7-8;01/01/2016;303.74;265420.40
ADM7-8;01/02/2016;269.50;273235.99
ADM7-8;01/03/2016;232.04;280429.25
ADM7-8;01/04/2016;205.42;286591.95
ADM7-8;01/05/2016;261.25;294690.72
ADM7-8;01/06/2016;252.99;302280.42
ADM7-8;01/07/2016;224.97;309254.57
ADM7-8;01/08/2016;155.69;314081.07
ADM7-8;01/09/2016;82.64;316560.31
ADM7-8;01/10/2016;0.00;316560.31
ADM7-8;01/11/2016;0.00;316560.31
ADM7-9;01/05/2014;2.76;85.50
ADM7-9;01/06/2014;1.06;117.17
ADM7-9;01/07/2014;63.68;2091.34
ADM7-9;01/08/2014;722.58;24491.34
ADM7-9;01/09/2014;672.60;44669.24
ADM7-9;01/10/2014;205.61;51043.30
ADM7-9;01/11/2014;6.45;51236.82
ADM7-9;01/12/2014;0.00;51236.82
ADM7-9;01/01/2015;0.00;51236.82
ADM7-9;01/02/2015;0.00;51236.82
ADM7-9;01/03/2015;0.00;51236.82
ADM7-9;01/04/2015;0.00;51236.82
ADM7-9;01/05/2015;0.00;51236.82
ADM7-9;01/06/2015;0.00;51236.82
ADM7-9;01/07/2015;0.00;51236.82
ADM7-9;01/08/2015;0.00;51236.82
ADM7-9;01/09/2015;76.11;53520.17
ADM7-9;01/10/2015;433.06;66944.93
ADM7-9;01/11/2015;404.65;79084.39
ADM7-9;01/12/2015;259.27;87121.65
ADM7-9;01/01/2016;357.80;98213.53
ADM7-9;01/02/2016;272.94;106128.75
ADM7-9;01/03/2016;273.73;114614.49
ADM7-9;01/04/2016;203.62;120723.09
ADM7-9;01/05/2016;217.73;127472.84
ADM7-9;01/06/2016;231.09;134405.66
ADM7-9;01/07/2016;253.76;142272.16
ADM7-9;01/08/2016;80.06;144754.15
ADM7-9;01/09/2016;23.44;145457.41
ADM7-9;01/10/2016;0.00;145457.41
ADM7-9;01/11/2016;0.00;145457.41
ADM8-10H;01/11/2016;61.83;1854.96
ADM8-7H;01/08/2016;561.08;17393.35
ADM8-7H;01/09/2016;1101.89;50450.05
ADM8-7H;01/10/2016;1144.88;85941.45
ADM8-7H;01/11/2016;901.71;112992.81
ADM8-8;01/02/2015;322.82;9038.88
ADM8-8;01/03/2015;1011.77;40403.64
ADM8-8;01/04/2015;1111.17;73738.69
ADM8-8;01/05/2015;1252.62;112570.00
ADM8-8;01/06/2015;556.61;129268.19
ADM8-8;01/07/2015;944.32;158542.12
ADM8-8;01/08/2015;854.09;185018.90
ADM8-8;01/09/2015;784.94;208567.14
ADM8-8;01/10/2015;593.77;226973.88
ADM8-8;01/11/2015;574.32;244203.46
ADM8-8;01/12/2015;363.07;255458.68
ADM8-8;01/01/2016;362.58;266698.62
ADM8-8;01/02/2016;324.78;276117.22
ADM8-8;01/03/2016;338.48;286610.20
ADM8-8;01/04/2016;320.92;296237.80
ADM8-8;01/05/2016;221.02;303089.52
ADM8-8;01/06/2016;198.95;309057.96
ADM8-8;01/07/2016;259.41;317099.54
ADM8-8;01/08/2016;400.20;329505.70
ADM8-8;01/09/2016;96.09;332388.37
ADM8-8;01/10/2016;0.00;332388.37
ADM8-8;01/11/2016;0.00;332388.37
ADM8-9;01/05/2015;129.32;4008.96
ADM8-9;01/06/2015;224.39;10740.58
ADM8-9;01/07/2015;135.10;14928.77
ADM8-9;01/08/2015;56.16;16669.59
ADM8-9;01/09/2015;0.00;16669.59
ADM8-9;01/10/2015;0.00;16669.59
ADM8-9;01/11/2015;0.00;16669.59
ADM8-9;01/12/2015;0.00;16669.59
ADM8-9;01/01/2016;2.47;16746.09
ADM8-9;01/02/2016;0.00;16746.09
ADM8-9;01/03/2016;0.00;16746.09
ADM8-9;01/04/2016;0.00;16746.09
ADM8-9;01/05/2016;0.00;16746.09
ADM8-9;01/06/2016;0.00;16746.09
ADM8-9;01/07/2016;0.00;16746.09
ADM8-9;01/08/2016;0.00;16746.09
ADM8-9;01/09/2016;0.00;16746.09
ADM8-9;01/10/2016;0.00;16746.09
ADM8-9;01/11/2016;0.00;16746.09
ADMa-1H;01/11/2012;182.32;5469.60
ADMa-1H;01/12/2012;2416.06;80367.31
ADMa-1H;01/01/2013;2116.36;145974.41
ADMa-1H;01/02/2013;1787.77;196032.10
ADMa-1H;01/03/2013;1428.64;240319.99
ADMa-1H;01/04/2013;1341.64;280569.25
ADMa-1H;01/05/2013;1265.82;319809.73
ADMa-1H;01/06/2013;1273.89;358026.46
ADMa-1H;01/07/2013;1454.82;403125.93
ADMa-1H;01/08/2013;1414.85;446986.21
ADMa-1H;01/09/2013;1306.15;486170.85
ADMa-1H;01/10/2013;1268.30;525488.15
ADMa-1H;01/11/2013;1236.69;562588.78
ADMa-1H;01/12/2013;980.76;592992.30
ADMa-1H;01/01/2014;1365.30;635316.58
ADMa-1H;01/02/2014;1296.80;671626.86
ADMa-1H;01/03/2014;1253.05;710471.54
ADMa-1H;01/04/2014;382.14;721935.85
ADMa-1H;01/05/2014;802.83;746823.65
ADMa-1H;01/06/2014;1485.15;791378.15
ADMa-1H;01/07/2014;1424.65;835542.15
ADMa-1H;01/08/2014;1379.53;878307.63
ADMa-1H;01/09/2014;1238.50;915462.50
ADMa-1H;01/10/2014;1168.18;951675.99
ADMa-1H;01/11/2014;1102.82;984760.65
ADMa-1H;01/12/2014;1168.73;1020991.22
ADMa-1H;01/01/2015;1018.13;1052553.14
ADMa-1H;01/02/2015;954.84;1079288.64
ADMa-1H;01/03/2015;1057.44;1112069.15
ADMa-1H;01/04/2015;1141.00;1146299.04
ADMa-1H;01/05/2015;1073.58;1179579.99
ADMa-1H;01/06/2015;1033.06;1210571.71
ADMa-1H;01/07/2015;1011.85;1241939.14
ADMa-1H;01/08/2015;970.63;1272028.63
ADMa-1H;01/09/2015;879.96;1298427.29
ADMa-1H;01/10/2015;945.19;1327728.14
ADMa-1H;01/11/2015;1018.33;1358278.18
ADMa-1H;01/12/2015;981.38;1388701.00
ADMa-1H;01/01/2016;855.48;1415220.96
ADMa-1H;01/02/2016;347.03;1425284.69
ADMa-1H;01/03/2016;1017.64;1456831.39
ADMa-1H;01/04/2016;1229.42;1493713.89
ADMa-1H;01/05/2016;1135.77;1528922.84
ADMa-1H;01/06/2016;693.06;1549714.52
ADMa-1H;01/07/2016;923.52;1578343.63
ADMa-1H;01/08/2016;894.39;1606069.86
ADMa-1H;01/09/2016;715.44;1627532.98
ADMa-1H;01/10/2016;730.24;1650170.53
ADMa-1H;01/11/2016;769.66;1673260.40
ADMa-2H;01/08/2013;17.85;553.50
ADMa-2H;01/09/2013;1268.12;38597.04
ADMa-2H;01/10/2013;1132.92;73717.52
ADMa-2H;01/11/2013;1259.58;111504.88
ADMa-2H;01/12/2013;1151.96;147215.50
ADMa-2H;01/01/2014;1243.22;185755.17
ADMa-2H;01/02/2014;1119.58;217103.37
ADMa-2H;01/03/2014;906.55;245206.30
ADMa-2H;01/04/2014;0.00;245206.30
ADMa-2H;01/05/2014;0.00;245206.30
ADMa-2H;01/06/2014;0.00;245206.30
ADMa-2H;01/07/2014;0.00;245206.30
ADMa-2H;01/08/2014;993.80;276013.99
ADMa-2H;01/09/2014;1018.02;306554.56
ADMa-2H;01/10/2014;1751.66;360856.07
ADMa-2H;01/11/2014;1620.73;409477.91
ADMa-2H;01/12/2014;1481.25;455396.80
ADMa-2H;01/01/2015;1328.01;496565.06
ADMa-2H;01/02/2015;1226.33;530902.33
ADMa-2H;01/03/2015;1361.07;573095.53
ADMa-2H;01/04/2015;1193.09;608888.25
ADMa-2H;01/05/2015;968.66;638916.75
ADMa-2H;01/06/2015;1023.61;669625.17
ADMa-2H;01/07/2015;1208.57;707090.86
ADMa-2H;01/08/2015;1075.88;740443.28
ADMa-2H;01/09/2015;1101.64;773492.37
ADMa-2H;01/10/2015;963.17;803350.59
ADMa-2H;01/11/2015;440.18;816555.93
ADMa-2H;01/12/2015;1031.69;848538.17
ADMa-2H;01/01/2016;293.70;857642.88
ADMa-2H;01/02/2016;926.25;884504.16
ADMa-2H;01/03/2016;1073.07;917769.47
ADMa-2H;01/04/2016;1138.95;951938.00
ADMa-2H;01/05/2016;1112.69;986431.48
ADMa-2H;01/06/2016;818.65;1010990.93
ADMa-2H;01/07/2016;970.32;1041070.82
ADMa-2H;01/08/2016;1025.11;1072849.36
ADMa-2H;01/09/2016;957.20;1101565.48
ADMa-2H;01/10/2016;857.34;1128143.16
ADMa-2H;01/11/2016;861.86;1153999.11
ADMa-3H;01/11/2015;179.32;5379.55
ADMa-3H;01/12/2015;828.85;31073.95
ADMa-3H;01/01/2016;641.93;50973.64
ADMa-3H;01/02/2016;410.89;62889.44
ADMa-3H;01/03/2016;362.02;74112.21
ADMa-3H;01/04/2016;199.51;80097.36
ADMa-3H;01/05/2016;348.45;90899.17
ADMa-3H;01/06/2016;673.35;111099.57
ADMa-3H;01/07/2016;268.34;119417.98
ADMa-3H;01/08/2016;324.72;129484.43
ADMa-3H;01/09/2016;253.21;137080.79
ADMa-3H;01/10/2016;254.39;144966.99
ADMa-3H;01/11/2016;165.74;149939.27
ADMa-4H;01/08/2015;1426.66;44226.45
ADMa-4H;01/09/2015;1205.30;80385.56
ADMa-4H;01/10/2015;1097.79;114417.18
ADMa-4H;01/11/2015;954.04;143038.46
ADMa-4H;01/12/2015;744.58;166120.30
ADMa-4H;01/01/2016;391.61;178260.34
ADMa-4H;01/02/2016;770.81;200613.91
ADMa-4H;01/03/2016;794.77;225251.68
ADMa-4H;01/04/2016;786.27;248839.69
ADMa-4H;01/05/2016;788.42;273280.63
ADMa-4H;01/06/2016;543.18;289576.07
ADMa-4H;01/07/2016;224.69;296541.57
ADMa-4H;01/08/2016;0.00;296541.57
ADMa-4H;01/09/2016;0.00;296541.57
ADMa-4H;01/10/2016;0.00;296541.57
ADMa-4H;01/11/2016;0.00;296541.57
ADMa-5H;01/02/2016;669.13;19404.67
ADMa-5H;01/03/2016;791.23;43932.67
ADMa-5H;01/04/2016;795.80;67806.75
ADMa-5H;01/05/2016;762.13;91432.75
ADMa-5H;01/06/2016;1166.48;126427.15
ADMa-5H;01/07/2016;1118.83;161110.90
ADMa-5H;01/08/2016;1074.19;194410.90
ADMa-5H;01/09/2016;1277.21;232727.17
ADMa-5H;01/10/2016;1383.46;275614.56
ADMa-5H;01/11/2016;1257.43;313337.51
ADMa-6H;01/01/2016;74.89;2321.49
ADMa-6H;01/02/2016;448.07;15315.43
ADMa-6H;01/03/2016;826.61;40940.29
ADMa-6H;01/04/2016;218.79;47504.13
ADMa-6H;01/05/2016;340.50;58059.52
ADMa-6H;01/06/2016;1230.41;94971.85
ADMa-6H;01/07/2016;1036.73;127110.45
ADMa-6H;01/08/2016;455.19;141221.30
ADMa-6H;01/09/2016;870.08;167323.80
ADMa-6H;01/10/2016;229.19;174428.61
ADMa-6H;01/11/2016;706.62;195627.13
ADMi4-6-5H;01/11/2016;11.28;338.25
ADR2-3;01/09/2011;446.01;13380.40
ADR2-3;01/10/2011;943.24;42620.80
ADR2-3;01/11/2011;694.73;63462.77
ADR2-3;01/12/2011;454.95;77566.23
ADR2-3;01/01/2012;13.25;77977.01
ADR2-3;01/02/2012;224.79;84495.95
ADR2-3;01/03/2012;531.73;100979.61
ADR2-3;01/04/2012;370.43;112092.39
ADR2-3;01/05/2012;341.29;122672.53
ADR2-3;01/06/2012;417.09;135185.16
ADR2-3;01/07/2012;361.73;146398.66
ADR2-3;01/08/2012;271.22;154806.51
ADR2-3;01/09/2012;258.94;162574.63
ADR2-3;01/10/2012;203.88;168894.94
ADR2-3;01/11/2012;260.01;176695.32
ADR2-3;01/12/2012;230.17;183830.55
ADR2-3;01/01/2013;197.71;189959.63
ADR2-3;01/02/2013;184.03;195112.47
ADR2-3;01/03/2013;166.16;200263.51
ADR2-3;01/04/2013;324.79;210007.11
ADR2-3;01/05/2013;507.87;225751.17
ADR2-3;01/06/2013;478.52;240106.78
ADR2-3;01/07/2013;514.55;256057.72
ADR2-3;01/08/2013;440.87;269724.82
ADR2-3;01/09/2013;326.97;279534.02
ADR2-3;01/10/2013;8.78;279806.16
ADR2-3;01/11/2013;0.00;279806.16
ADR2-3;01/12/2013;25.31;280590.69
ADR2-3;01/01/2014;0.00;280590.69
ADR2-3;01/02/2014;0.00;280590.69
ADR2-3;01/03/2014;0.00;280590.69
ADR2-3;01/04/2014;0.00;280590.69
ADR2-3;01/05/2014;0.00;280590.69
ADR2-3;01/06/2014;0.00;280590.69
ADR2-3;01/07/2014;0.00;280590.69
ADR2-3;01/08/2014;0.00;280590.69
ADR2-3;01/09/2014;0.00;280590.69
ADR2-3;01/10/2014;0.00;280590.69
ADR2-3;01/11/2014;0.00;280590.69
ADR2-3;01/12/2014;101.71;283743.72
ADR2-3;01/01/2015;349.13;294566.69
ADR2-3;01/02/2015;363.10;304733.52
ADR2-3;01/03/2015;368.25;316149.20
ADR2-3;01/04/2015;406.86;328355.08
ADR2-3;01/05/2015;383.35;340238.82
ADR2-3;01/06/2015;404.31;352368.21
ADR2-3;01/07/2015;352.24;363287.51
ADR2-3;01/08/2015;90.98;366107.94
ADR2-3;01/09/2015;291.94;374866.26
ADR2-3;01/10/2015;289.24;383832.62
ADR2-3;01/11/2015;300.14;392836.85
ADR2-3;01/12/2015;280.46;401531.09
ADR2-3;01/01/2016;51.35;403123.06
ADR2-3;01/02/2016;0.00;403123.06
ADR2-3;01/03/2016;0.00;403123.06
ADR2-3;01/04/2016;0.00;403123.06
ADR2-3;01/05/2016;0.00;403123.06
ADR2-3;01/06/2016;0.00;403123.06
ADR2-3;01/07/2016;0.00;403123.06
ADR2-3;01/08/2016;0.00;403123.06
ADR2-3;01/09/2016;0.00;403123.06
ADR2-3;01/10/2016;0.00;403123.06
ADR2-3;01/11/2016;0.00;403123.06
ADR2-4;01/09/2011;502.56;15076.91
ADR2-4;01/10/2011;1463.08;60432.50
ADR2-4;01/11/2011;965.83;89407.36
ADR2-4;01/12/2011;467.92;103912.93
ADR2-4;01/01/2012;961.33;133714.25
ADR2-4;01/02/2012;883.72;159342.27
ADR2-4;01/03/2012;956.96;189007.93
ADR2-4;01/04/2012;626.22;207794.44
ADR2-4;01/05/2012;495.17;223144.63
ADR2-4;01/06/2012;760.24;245951.71
ADR2-4;01/07/2012;766.74;269720.76
ADR2-4;01/08/2012;987.51;300333.46
ADR2-4;01/09/2012;901.93;327391.21
ADR2-4;01/10/2012;899.78;355284.46
ADR2-4;01/11/2012;914.05;382705.82
ADR2-4;01/12/2012;592.18;401063.40
ADR2-4;01/01/2013;452.83;415100.99
ADR2-4;01/02/2013;587.99;431564.82
ADR2-4;01/03/2013;409.51;444259.68
ADR2-4;01/04/2013;617.96;462798.46
ADR2-4;01/05/2013;677.80;483810.17
ADR2-4;01/06/2013;580.81;501234.42
ADR2-4;01/07/2013;387.93;513260.18
ADR2-4;01/08/2013;381.89;525098.77
ADR2-4;01/09/2013;329.87;534994.89
ADR2-4;01/10/2013;16.55;535507.89
ADR2-4;01/11/2013;0.00;535507.89
ADR2-4;01/12/2013;68.19;537621.86
ADR2-4;01/01/2014;94.67;540556.76
ADR2-4;01/02/2014;165.06;545178.39
ADR2-4;01/03/2014;416.06;558076.26
ADR2-4;01/04/2014;18.49;558630.87
ADR2-4;01/05/2014;0.00;558630.87
ADR2-4;01/06/2014;0.00;558630.87
ADR2-4;01/07/2014;0.00;558630.87
ADR2-4;01/08/2014;0.00;558630.87
ADR2-4;01/09/2014;0.00;558630.87
ADR2-4;01/10/2014;11.29;558980.87
ADR2-4;01/11/2014;435.52;572046.49
ADR2-4;01/12/2014;401.52;584493.73
